사용일자,노선명,역명,승차총승객수,하차총승객수,승하차객수,승하차객_2
20240726,4호선,미아(서울사이버대학),16079,15337,31416,15708
20240726,4호선,미아사거리,28070,27871,55941,27970.5
20240726,4호선,길음,22431,21481,43912,21956
20240726,4호선,성신여대입구(돈암),22165,21497,43662,21831
20240726,4호선,한성대입구(삼선교),13775,12968,26743,13371.5
20240726,4호선,혜화,36844,37515,74359,37179.5
20240726,4호선,동대문,22243,21967,44210,22105
20240726,4호선,동대문역사문화공원(DDP),20674,17760,38434,19217
20240726,4호선,충무로,32448,33779,66227,33113.5
20240726,4호선,명동,33540,36644,70184,35092
20240726,4호선,회현(남대문시장),29246,29957,59203,29601.5
20240726,4호선,서울역,14360,25630,39990,19995
20240726,4호선,숙대입구(갈월),15141,14915,30056,15028
20240726,4호선,삼각지,6949,8078,15027,7513.5
20240726,4호선,신용산,22607,24653,47260,23630
20240726,4호선,이촌(국립중앙박물관),9966,10698,20664,10332
20240726,4호선,동작(현충원),1344,1449,2793,1396.5
20240726,4호선,총신대입구(이수),20465,22133,42598,21299
20240726,4호선,사당,28550,25189,53739,26869.5
20240726,4호선,남태령,1504,1203,2707,1353.5
20240726,5호선,방화,7362,7014,14376,7188
20240726,5호선,개화산,6586,6173,12759,6379.5
20240726,5호선,김포공항,12200,8711,20911,10455.5
20240726,5호선,송정,6919,6400,13319,6659.5
20240726,5호선,마곡,13381,13481,26862,13431
20240726,5호선,발산,23754,25015,48769,24384.5
20240726,5호선,우장산,15422,14983,30405,15202.5
20240726,5호선,화곡,30427,27830,58257,29128.5
20240726,5호선,까치산,29423,27897,57320,28660
20240726,5호선,신정(은행정),14467,11763,26230,13115
20240726,5호선,목동,18067,19250,37317,18658.5
20240726,5호선,오목교(목동운동장앞),22887,24352,47239,23619.5
20240726,5호선,양평,8509,8015,16524,8262
20240726,5호선,영등포구청,5012,4934,9946,4973
20240726,5호선,영등포시장,12715,12770,25485,12742.5
20240726,5호선,신길,5234,5242,10476,5238
20240726,5호선,여의도,32583,34295,66878,33439
20240726,5호선,여의나루,12014,14229,26243,13121.5
20240726,5호선,마포,16326,16469,32795,16397.5
20240726,5호선,공덕,15703,16812,32515,16257.5
20240726,5호선,애오개,7549,7311,14860,7430
20240726,5호선,충정로(경기대입구),5240,5163,10403,5201.5
20240726,5호선,서대문,21863,22119,43982,21991
20240726,5호선,광화문(세종문화회관),35223,37546,72769,36384.5
20240726,5호선,종로3가,16295,17403,33698,16849
20240726,5호선,을지로4가,6931,7214,14145,7072.5
20240726,5호선,동대문역사문화공원(DDP),3640,4207,7847,3923.5
20240726,5호선,청구,4111,4057,8168,4084
20240726,5호선,신금호,6719,6969,13688,6844
20240726,5호선,행당,8689,7580,16269,8134.5
20240726,5호선,왕십리(성동구청),5125,6042,11167,5583.5
20240726,5호선,마장,6137,5694,11831,5915.5
20240726,5호선,답십리,17174,15389,32563,16281.5
20240726,5호선,장한평,21385,21088,42473,21236.5
20240726,5호선,군자(능동),12128,13443,25571,12785.5
20240726,5호선,아차산(어린이대공원후문),14857,14402,29259,14629.5
20240726,5호선,광나루(장신대),13820,12328,26148,13074
20240726,5호선,천호(풍납토성),21530,21035,42565,21282.5
20240726,5호선,강동,19944,19116,39060,19530
20240726,5호선,길동,9256,9379,18635,9317.5
20240726,5호선,굽은다리(강동구민회관앞),11016,10615,21631,10815.5
20240726,5호선,명일,9281,9499,18780,9390
20240726,5호선,고덕,11367,11248,22615,11307.5
20240726,5호선,상일동,15650,14789,30439,15219.5
20240726,5호선,둔촌동,9616,9578,19194,9597
20240726,5호선,올림픽공원(한국체대),5660,4538,10198,5099
20240726,5호선,방이,7873,8139,16012,8006
20240726,5호선,오금,3839,3852,7691,3845.5
20240726,5호선,개롱,6922,7094,14016,7008
20240726,5호선,거여,10789,10381,21170,10585
20240726,5호선,마천,7909,7040,14949,7474.5
20240726,5호선,강일,6307,5719,12026,6013
20240726,5호선,미사,18898,19201,38099,19049.5
20240726,5호선,하남풍산,4672,4775,9447,4723.5
20240726,5호선,하남시청(덕풍·신장),8772,8222,16994,8497
20240726,5호선,하남검단산,6825,6409,13234,6617
20240726,6호선,응암,18756,18284,37040,18520
20240726,6호선,역촌,4287,4753,9040,4520
20240726,6호선,불광,5523,5066,10589,5294.5
20240726,6호선,독바위,3057,3119,6176,3088
20240726,6호선,연신내,9,0,9,4.5
20240726,6호선,구산,8795,6948,15743,7871.5
20240726,6호선,새절(신사),13581,12411,25992,12996
20240726,6호선,증산(명지대앞),10333,10213,20546,10273
20240726,6호선,디지털미디어시티,15585,16669,32254,16127
20240726,6호선,월드컵경기장(성산),4530,4816,9346,4673
20240726,6호선,마포구청,15911,14138,30049,15024.5
20240726,6호선,망원,16336,17416,33752,16876
20240726,6호선,합정,15171,15303,30474,15237
20240726,6호선,상수,10995,13036,24031,12015.5
20240726,6호선,광흥창(서강),10298,9939,20237,10118.5
20240726,6호선,대흥(서강대앞),9512,9730,19242,9621
20240726,6호선,공덕,21014,20599,41613,20806.5
20240726,6호선,효창공원앞,7863,6857,14720,7360
20240726,6호선,삼각지,7798,6961,14759,7379.5
20240726,6호선,녹사평(용산구청),5656,5970,11626,5813
20240726,6호선,이태원,11558,15364,26922,13461
20240726,6호선,한강진,10083,12096,22179,11089.5
20240726,6호선,버티고개,2361,2271,4632,2316
20240726,6호선,약수,4223,3918,8141,4070.5
20240726,6호선,청구,4237,4134,8371,4185.5
20240726,6호선,신당,9729,9083,18812,9406
20240726,6호선,동묘앞,8633,8446,17079,8539.5
20240726,6호선,창신,3562,2727,6289,3144.5
20240726,6호선,보문,8605,7566,16171,8085.5
20240726,6호선,안암(고대병원앞),11357,10962,22319,11159.5
20240726,6호선,고려대(종암),8952,8316,17268,8634
20240726,6호선,월곡(동덕여대),12493,11966,24459,12229.5
20240726,6호선,상월곡(한국과학기술연구원),6636,5840,12476,6238
20240726,6호선,돌곶이,10752,9806,20558,10279
20240726,6호선,석계,13070,13306,26376,13188
20240726,6호선,태릉입구,6127,6595,12722,6361
20240726,6호선,화랑대(서울여대입구),12266,9457,21723,10861.5
20240726,6호선,봉화산(서울의료원),9661,8896,18557,9278.5
20240726,6호선,신내,1,0,1,0.5
20240726,7호선,장암,2850,1248,4098,2049
20240726,7호선,도봉산,9226,10721,19947,9973.5
20240726,7호선,수락산,13236,12945,26181,13090.5
20240726,7호선,마들,14076,13101,27177,13588.5
20240726,7호선,노원,26257,27783,54040,27020
20240726,7호선,중계,14906,13366,28272,14136
20240726,7호선,하계,18545,17071,35616,17808
20240726,7호선,공릉(서울과학기술대),12525,12283,24808,12404
20240726,7호선,태릉입구,9382,8609,17991,8995.5
20240726,7호선,먹골,11029,10881,21910,10955
20240726,7호선,중화,11140,10811,21951,10975.5
20240726,7호선,상봉,19182,18598,37780,18890
20240726,7호선,면목,15760,14912,30672,15336
20240726,7호선,사가정,17157,17156,34313,17156.5
20240726,7호선,용마산(용마폭포공원),5976,5655,11631,5815.5
20240726,7호선,중곡,11491,11034,22525,11262.5
20240726,7호선,군자(능동),16856,13311,30167,15083.5
20240726,7호선,어린이대공원(세종대),14902,14198,29100,14550
20240726,7호선,건대입구,14062,14393,28455,14227.5
20240726,7호선,자양(뚝섬한강공원),9039,9026,18065,9032.5
20240726,7호선,청담,20252,22406,42658,21329
20240726,7호선,강남구청,17768,19785,37553,18776.5
20240726,7호선,학동,25867,26930,52797,26398.5
20240726,7호선,논현,20639,21698,42337,21168.5
20240726,7호선,반포,7017,6674,13691,6845.5
20240726,7호선,고속터미널,20076,16261,36337,18168.5
20240726,7호선,내방,16071,16034,32105,16052.5
20240726,7호선,이수,18467,18108,36575,18287.5
20240726,7호선,남성,12149,11215,23364,11682
20240726,7호선,숭실대입구(살피재),13357,12983,26340,13170
20240726,7호선,상도,12245,11509,23754,11877
20240726,7호선,장승배기,10139,9675,19814,9907
20240726,7호선,신대방삼거리,16303,15438,31741,15870.5
20240726,7호선,보라매,7257,7334,14591,7295.5
20240726,7호선,신풍,11914,11025,22939,11469.5
20240726,7호선,대림(구로구청),9045,9414,18459,9229.5
20240726,7호선,남구로,15714,16592,32306,16153
20240726,7호선,가산디지털단지,49318,48825,98143,49071.5
20240726,7호선,철산,23538,23970,47508,23754
20240726,7호선,광명사거리,21389,21218,42607,21303.5
20240726,7호선,천왕,12401,11709,24110,12055
20240726,7호선,온수(성공회대입구),10062,9006,19068,9534
20240726,8호선,암사,20459,17959,38418,19209
20240726,8호선,천호(풍납토성),17057,19286,36343,18171.5
20240726,8호선,강동구청,11189,11512,22701,11350.5
20240726,8호선,몽촌토성(평화의문),7318,7342,14660,7330
20240726,8호선,잠실(송파구청),18438,21402,39840,19920
20240726,8호선,석촌,8672,9967,18639,9319.5
20240726,8호선,송파,10270,10048,20318,10159
20240726,8호선,가락시장,8415,9588,18003,9001.5
20240726,8호선,문정,23976,24988,48964,24482
20240726,8호선,장지,18477,16917,35394,17697
20240726,8호선,복정,9998,8333,18331,9165.5
20240726,8호선,산성,6721,6645,13366,6683
20240726,8호선,남한산성입구(성남법원.검찰청),13510,11730,25240,12620
20240726,8호선,단대오거리,12591,11911,24502,12251
20240726,8호선,신흥,5541,5691,11232,5616
20240726,8호선,수진,5747,5282,11029,5514.5
20240726,8호선,모란,4983,3910,8893,4446.5
20240726,8호선,남위례,7492,7411,14903,7451.5
20240726,9호선,개화,3083,2140,5223,2611.5
20240726,9호선,김포공항,7621,11485,19106,9553
20240726,9호선,공항시장,3410,3549,6959,3479.5
20240726,9호선,신방화,7759,7568,15327,7663.5
20240726,9호선,마곡나루(서울식물원),15116,14805,29921,14960.5
20240726,9호선,양천향교,11302,10988,22290,11145
20240726,9호선,가양,24003,23115,47118,23559
20240726,9호선,증미,9047,8489,17536,8768
20240726,9호선,등촌,13784,12974,26758,13379
20240726,9호선,염창,19314,18340,37654,18827
20240726,9호선,신목동,4755,4244,8999,4499.5
20240726,9호선,선유도,9842,9113,18955,9477.5
20240726,9호선,당산,22162,21294,43456,21728
20240726,9호선,국회의사당,19130,19534,38664,19332
20240726,9호선,여의도,35472,33135,68607,34303.5
20240726,9호선,샛강,7293,7354,14647,7323.5
20240726,9호선,노량진,27636,26946,54582,27291
20240726,9호선,노들,5161,4251,9412,4706
20240726,9호선,흑석(중앙대입구),9259,9391,18650,9325
20240726,9호선,동작(현충원),1827,1469,3296,1648
20240726,9호선,구반포,1459,1446,2905,1452.5
20240726,9호선,신반포,4245,4125,8370,4185
20240726,9호선,고속터미널,17246,24903,42149,21074.5
20240726,9호선,사평,4417,4269,8686,4343
20240726,9호선,신논현,35899,37107,73006,36503
20240726,9호선2~3단계,언주,13755,13794,27549,13774.5
20240726,9호선2~3단계,선정릉,10776,11483,22259,11129.5
20240726,9호선2~3단계,삼성중앙,8751,8880,17631,8815.5
20240726,9호선2~3단계,봉은사,26620,27352,53972,26986
20240726,9호선2~3단계,종합운동장,5697,5668,11365,5682.5
20240726,9호선2~3단계,삼전,8924,8326,17250,8625
20240726,9호선2~3단계,석촌고분,8157,7839,15996,7998
20240726,9호선2~3단계,석촌,10586,9194,19780,9890
20240726,9호선2~3단계,송파나루,6416,7021,13437,6718.5
20240726,9호선2~3단계,한성백제,3259,2895,6154,3077
20240726,9호선2~3단계,올림픽공원(한국체대),5537,5804,11341,5670.5
20240726,9호선2~3단계,둔촌오륜,1304,1251,2555,1277.5
20240726,9호선2~3단계,중앙보훈병원,13431,11451,24882,12441
20240726,경강선,판교,6198,6195,12393,6196.5
20240726,경강선,이매,1136,951,2087,1043.5
20240726,경강선,삼동,2723,2467,5190,2595
20240726,경강선,경기광주,8533,7965,16498,8249
20240726,경강선,초월,3817,3437,7254,3627
20240726,경강선,곤지암,2475,2375,4850,2425
20240726,경강선,신둔도예촌,1622,1474,3096,1548
20240726,경강선,이천,3283,3560,6843,3421.5
20240726,경강선,부발,2863,2413,5276,2638
20240726,경강선,세종대왕릉,402,383,785,392.5
20240726,경강선,여주,2896,3219,6115,3057.5
20240726,경강선,성남,1138,1049,2187,1093.5
20240726,경부선,서울역,12014,4771,16785,8392.5
20240726,경부선,남영,10064,10418,20482,10241
20240726,경부선,용산,49057,50146,99203,49601.5
20240726,경부선,노량진,8444,8092,16536,8268
20240726,경부선,대방,10951,11823,22774,11387
20240726,경부선,영등포,46746,48397,95143,47571.5
20240726,경부선,신도림,4104,4489,8593,4296.5
20240726,경부선,신길,9125,7370,16495,8247.5
20240726,경부선,구로,18847,19085,37932,18966
20240726,경부선,가산디지털단지,18989,21526,40515,20257.5
20240726,경부선,금천구청,11471,11645,23116,11558
20240726,경부선,석수,9064,8096,17160,8580
20240726,경부선,관악,7680,7425,15105,7552.5
20240726,경부선,안양,22095,22247,44342,22171
20240726,경부선,명학,9031,8760,17791,8895.5
20240726,경부선,금정,30216,30669,60885,30442.5
20240726,경부선,군포,7641,7389,15030,7515
20240726,경부선,의왕,9526,9317,18843,9421.5
20240726,경부선,성균관대,15718,15217,30935,15467.5
20240726,경부선,화서,12522,12283,24805,12402.5
20240726,경부선,수원,39628,42961,82589,41294.5
20240726,경부선,독산,18634,19044,37678,18839
20240726,경부선,세류,3714,3350,7064,3532
20240726,경부선,병점,15690,15209,30899,15449.5
20240726,경부선,세마,3528,3211,6739,3369.5
20240726,경부선,오산대,3863,3631,7494,3747
20240726,경부선,오산,10803,10635,21438,10719
20240726,경부선,진위,1854,1608,3462,1731
20240726,경부선,송탄,4949,4484,9433,4716.5
20240726,경부선,서정리,9476,8045,17521,8760.5
20240726,경부선,평택지제,4884,4716,9600,4800
20240726,경부선,평택,14160,13381,27541,13770.5
20240726,경부선,성환,4417,3904,8321,4160.5
20240726,경부선,직산,1160,1069,2229,1114.5
20240726,경부선,두정,7552,7357,14909,7454.5
20240726,경부선,천안,6513,6837,13350,6675
20240726,경부선,당정,6273,6057,12330,6165
20240726,경부선,서동탄,1596,1406,3002,1501
20240726,경부선,광명,4400,3973,8373,4186.5
20240726,경원선,이촌(국립중앙박물관),4233,3319,7552,3776
20240726,경원선,서빙고,2226,2195,4421,2210.5
20240726,경원선,한남,4225,4187,8412,4206
20240726,경원선,옥수,80,45,125,62.5
20240726,경원선,응봉,1880,1573,3453,1726.5
20240726,경원선,왕십리(성동구청),18656,18704,37360,18680
20240726,경원선,청량리(서울시립대입구),18783,20147,38930,19465
20240726,경원선,외대앞,8712,8304,17016,8508
20240726,경원선,신이문,9024,8293,17317,8658.5
20240726,경원선,석계,7737,8839,16576,8288
20240726,경원선,광운대,8076,7506,15582,7791
20240726,경원선,월계,6465,5981,12446,6223
20240726,경원선,녹천,4784,3906,8690,4345
20240726,경원선,창동,2,0,2,1
20240726,경원선,방학,10446,10006,20452,10226
20240726,경원선,도봉,6309,5946,12255,6127.5
20240726,경원선,도봉산,7506,4744,12250,6125
20240726,경원선,망월사,7399,7332,14731,7365.5
20240726,경원선,회룡,13675,13287,26962,13481
20240726,경원선,의정부,19539,20146,39685,19842.5
20240726,경원선,가능,6767,6476,13243,6621.5
20240726,경원선,녹양,4549,4331,8880,4440
20240726,경원선,양주,7651,7306,14957,7478.5
20240726,경원선,덕계,6102,5701,11803,5901.5
20240726,경원선,덕정,5759,5415,11174,5587
20240726,경원선,지행,6864,6741,13605,6802.5
20240726,경원선,동두천중앙,2973,2963,5936,2968
20240726,경원선,보산,1671,1464,3135,1567.5
20240726,경원선,동두천,1883,1761,3644,1822
20240726,경원선,소요산,2070,2142,4212,2106
20240726,경원선,청산,169,139,308,154
20240726,경원선,전곡,1198,1215,2413,1206.5
20240726,경원선,연천,1173,1471,2644,1322
20240726,경의선,서울역,5340,6466,11806,5903
20240726,경의선,신촌,1070,1315,2385,1192.5
20240726,경의선,효창공원앞,3540,3904,7444,3722
20240726,경의선,공덕,4686,3796,8482,4241
20240726,경의선,서강대,2330,2181,4511,2255.5
20240726,경의선,홍대입구,2329,2883,5212,2606
20240726,경의선,가좌,6181,5903,12084,6042
20240726,경의선,디지털미디어시티,3117,2817,5934,2967
20240726,경의선,수색,3491,3516,7007,3503.5
20240726,경의선,한국항공대,1955,1761,3716,1858
20240726,경의선,강매,3386,2811,6197,3098.5
20240726,경의선,행신,8777,8846,17623,8811.5
20240726,경의선,능곡,5064,4644,9708,4854
20240726,경의선,곡산,667,733,1400,700
20240726,경의선,백마,7934,7743,15677,7838.5
20240726,경의선,풍산,6434,6314,12748,6374
20240726,경의선,일산,10874,10789,21663,10831.5
20240726,경의선,탄현,8307,8127,16434,8217
20240726,경의선,야당,9274,9594,18868,9434
20240726,경의선,운정,8194,7424,15618,7809
20240726,경의선,금릉,5826,5536,11362,5681
20240726,경의선,금촌,7083,6918,14001,7000.5
20240726,경의선,월롱,2330,1739,4069,2034.5
20240726,경의선,파주,1228,973,2201,1100.5
20240726,경의선,문산,5769,5956,11725,5862.5
20240726,경의선,임진강,8,4,12,6
20240726,경의선,운천,3,4,7,3.5
20240726,경인선,개봉,22910,22539,45449,22724.5
20240726,경인선,오류동,11995,11069,23064,11532
20240726,경인선,역곡,26662,26633,53295,26647.5
20240726,경인선,부천,33077,33336,66413,33206.5
20240726,경인선,송내,27884,27578,55462,27731
20240726,경인선,부평,30671,33493,64164,32082
20240726,경인선,백운,7803,7436,15239,7619.5
20240726,경인선,동암,16294,16372,32666,16333
20240726,경인선,주안,19412,17312,36724,18362
20240726,경인선,제물포,10666,10041,20707,10353.5
20240726,경인선,동인천,14593,13650,28243,14121.5
20240726,경인선,인천,4001,3229,7230,3615
20240726,경인선,구일,12571,14223,26794,13397
20240726,경인선,소사,7581,7225,14806,7403
20240726,경인선,부개,9025,8478,17503,8751.5
20240726,경인선,간석,6134,5815,11949,5974.5
20240726,경인선,도원,2891,2949,5840,2920
20240726,경인선,온수(성공회대입구),6220,5968,12188,6094
20240726,경인선,중동,9416,8842,18258,9129
20240726,경인선,도화,4384,4048,8432,4216
20240726,경춘선,신내,2814,2463,5277,2638.5
20240726,경춘선,갈매,3136,2742,5878,2939
20240726,경춘선,별내,3709,3443,7152,3576
20240726,경춘선,퇴계원,3746,3397,7143,3571.5
20240726,경춘선,사릉,2151,2087,4238,2119
20240726,경춘선,금곡,1513,1523,3036,1518
20240726,경춘선,평내호평,6211,6148,12359,6179.5
20240726,경춘선,천마산,1541,1365,2906,1453
20240726,경춘선,마석,3797,3711,7508,3754
20240726,경춘선,대성리,887,1140,2027,1013.5
20240726,경춘선,청평,2089,2249,4338,2169
20240726,경춘선,상천,258,264,522,261
20240726,경춘선,가평,2645,2666,5311,2655.5
20240726,경춘선,굴봉산,252,130,382,191
20240726,경춘선,백양리,112,70,182,91
20240726,경춘선,강촌,558,518,1076,538
20240726,경춘선,김유정,401,431,832,416
20240726,경춘선,남춘천,2766,3071,5837,2918.5
20240726,경춘선,춘천,1576,1327,2903,1451.5
20240726,공항철도 1호선,서울역,15989,14603,30592,15296
20240726,공항철도 1호선,공덕,3418,4358,7776,3888
20240726,공항철도 1호선,홍대입구,16766,16751,33517,16758.5
20240726,공항철도 1호선,디지털미디어시티,14967,13861,28828,14414
20240726,공항철도 1호선,마곡나루(서울식물원),11957,10754,22711,11355.5
20240726,공항철도 1호선,김포공항,10563,6027,16590,8295
20240726,공항철도 1호선,계양,14416,13508,27924,13962
20240726,공항철도 1호선,검암,6927,7111,14038,7019
20240726,공항철도 1호선,청라국제도시,8202,7748,15950,7975
20240726,공항철도 1호선,운서,9969,10257,20226,10113
20240726,공항철도 1호선,공항화물청사,2227,2334,4561,2280.5
20240726,공항철도 1호선,인천공항1터미널,17030,16224,33254,16627
20240726,공항철도 1호선,인천공항2터미널,8227,7009,15236,7618
20240726,공항철도 1호선,영종,4441,4636,9077,4538.5
20240726,과천선,선바위,8255,7009,15264,7632
20240726,과천선,경마공원,7648,7743,15391,7695.5
20240726,과천선,대공원,2691,2790,5481,2740.5
20240726,과천선,과천,7281,6533,13814,6907
20240726,과천선,정부과천청사,13351,13731,27082,13541
20240726,과천선,인덕원,27180,27920,55100,27550
20240726,과천선,평촌,19164,18617,37781,18890.5
20240726,과천선,범계,29712,29991,59703,29851.5
20240726,분당선,선릉,14726,22385,37111,18555.5
20240726,분당선,한티,18617,19402,38019,19009.5
20240726,분당선,도곡,8163,8383,16546,8273
20240726,분당선,구룡,3814,3660,7474,3737
20240726,분당선,개포동,4749,4852,9601,4800.5
20240726,분당선,대모산입구,6317,5907,12224,6112
20240726,분당선,수서,18797,20147,38944,19472
20240726,분당선,복정,5,0,5,2.5
20240726,분당선,수원,8490,8303,16793,8396.5
20240726,분당선,서울숲,14099,14127,28226,14113
20240726,분당선,압구정로데오,22091,25433,47524,23762
20240726,분당선,강남구청,10682,12261,22943,11471.5
20240726,분당선,선정릉,8346,8624,16970,8485
20240726,분당선,가천대,6480,6623,13103,6551.5
20240726,분당선,태평,14196,13129,27325,13662.5
20240726,분당선,모란,21113,21369,42482,21241
20240726,분당선,야탑,27310,29313,56623,28311.5
20240726,분당선,서현,27216,27726,54942,27471
20240726,분당선,수내,15502,15573,31075,15537.5
20240726,분당선,정자,20337,21065,41402,20701
20240726,분당선,미금,16246,17035,33281,16640.5
20240726,분당선,오리,12353,10414,22767,11383.5
20240726,분당선,이매,5644,5435,11079,5539.5
20240726,분당선,보정,2761,2409,5170,2585
20240726,분당선,죽전,13852,15132,28984,14492
20240726,분당선,구성,6833,6731,13564,6782
20240726,분당선,신갈,5130,4939,10069,5034.5
20240726,분당선,기흥,11120,10286,21406,10703
20240726,분당선,상갈,5757,5550,11307,5653.5
20240726,분당선,청명,5067,4803,9870,4935
20240726,분당선,영통,10159,9923,20082,10041
20240726,분당선,망포,17100,15808,32908,16454
20240726,분당선,매탄권선,5804,5336,11140,5570
20240726,분당선,수원시청,14912,17166,32078,16039
20240726,분당선,매교,5323,5161,10484,5242
20240726,서해선,김포공항,3297,4028,7325,3662.5
20240726,서해선,원종,5048,5145,10193,5096.5
20240726,서해선,부천종합운동장,2863,2356,5219,2609.5
20240726,수인선,고색,5787,5124,10911,5455.5
20240726,수인선,오목천,4341,3665,8006,4003
20240726,수인선,어천,1669,1505,3174,1587
20240726,수인선,야목,496,387,883,441.5
20240726,수인선,사리,5529,4589,10118,5059
20240726,수인선,달월,109,68,177,88.5
20240726,수인선,월곶,3028,2786,5814,2907
20240726,수인선,소래포구,4893,4497,9390,4695
20240726,수인선,인천논현,5979,6272,12251,6125.5
20240726,수인선,호구포,4275,4416,8691,4345.5
20240726,수인선,남동인더스파크,2564,2880,5444,2722
20240726,수인선,원인재,4537,4704,9241,4620.5
20240726,수인선,연수,4979,4933,9912,4956
20240726,수인선,송도,2433,2153,4586,2293
20240726,수인선,인하대,6654,6176,12830,6415
20240726,수인선,숭의,4397,4042,8439,4219.5
20240726,수인선,신포,1859,1954,3813,1906.5
20240726,중앙선,지평,48,61,109,54.5
20240726,수인선,인천,1191,1822,3013,1506.5
20240726,신림선,샛강,2977,3526,6503,3251.5
20240726,신림선,대방,3168,2556,5724,2862
20240726,신림선,서울지방병무청,3632,3730,7362,3681
20240726,신림선,보라매,4645,4106,8751,4375.5
20240726,신림선,보라매공원,2543,2677,5220,2610
20240726,신림선,보라매병원,8379,8606,16985,8492.5
20240726,신림선,당곡,5463,5182,10645,5322.5
20240726,신림선,신림,2157,2844,5001,2500.5
20240726,신림선,서원,3901,3287,7188,3594
20240726,신림선,서울대벤처타운,10175,9180,19355,9677.5
20240726,신림선,관악산(서울대),3129,3025,6154,3077
20240726,안산선,산본,17786,18923,36709,18354.5
20240726,안산선,대야미,5375,4537,9912,4956
20240726,안산선,반월,4527,4335,8862,4431
20240726,안산선,상록수,15602,15695,31297,15648.5
20240726,안산선,한대앞,9374,9513,18887,9443.5
20240726,안산선,중앙,19575,21043,40618,20309
20240726,안산선,고잔,9321,8750,18071,9035.5
20240726,안산선,초지,5302,5221,10523,5261.5
20240726,안산선,안산,12400,11762,24162,12081
20240726,안산선,신길온천,2134,1975,4109,2054.5
20240726,안산선,정왕,9633,9564,19197,9598.5
20240726,안산선,오이도,8408,8394,16802,8401
20240726,안산선,수리산,4297,3405,7702,3851
20240726,우이신설선,북한산우이,2914,2751,5665,2832.5
20240726,우이신설선,솔밭공원,2769,2647,5416,2708
20240726,우이신설선,4.19민주묘지,3091,2911,6002,3001
20240726,우이신설선,가오리,4648,4617,9265,4632.5
20240726,우이신설선,화계,3717,3610,7327,3663.5
20240726,우이신설선,삼양,2256,2363,4619,2309.5
20240726,우이신설선,삼양사거리,2809,2767,5576,2788
20240726,우이신설선,솔샘,6205,5729,11934,5967
20240726,우이신설선,북한산보국문,6261,5982,12243,6121.5
20240726,우이신설선,정릉,4987,4456,9443,4721.5
20240726,우이신설선,성신여대입구(돈암),3772,4191,7963,3981.5
20240726,우이신설선,보문,1708,1696,3404,1702
20240726,우이신설선,신설동,2533,2350,4883,2441.5
20240726,일산선,원흥,12300,11576,23876,11938
20240726,일산선,지축,4,0,4,2
20240726,일산선,삼송,20375,19493,39868,19934
20240726,일산선,원당,11693,11056,22749,11374.5
20240726,일산선,화정,17827,18508,36335,18167.5
20240726,일산선,대곡,3125,2603,5728,2864
20240726,일산선,백석,10851,11180,22031,11015.5
20240726,일산선,마두,8803,9024,17827,8913.5
20240726,일산선,정발산,7895,8417,16312,8156
20240726,일산선,주엽,10675,11136,21811,10905.5
20240726,일산선,대화,18930,18585,37515,18757.5
20240726,장항선,봉명,1455,1333,2788,1394
20240726,장항선,쌍용(나사렛대),2386,2271,4657,2328.5
20240726,장항선,아산,4033,4159,8192,4096
20240726,장항선,탕정,1832,1612,3444,1722
20240726,장항선,배방,1411,1296,2707,1353.5
20240726,장항선,온양온천,4584,4589,9173,4586.5
20240726,장항선,신창(순천향대),1350,1159,2509,1254.5
20240726,중앙선,회기,25158,23119,48277,24138.5
20240726,중앙선,중랑,6043,5635,11678,5839
20240726,중앙선,상봉,6340,6188,12528,6264
20240726,중앙선,망우,8023,7695,15718,7859
20240726,중앙선,양원,2993,2961,5954,2977
20240726,중앙선,구리,13801,14106,27907,13953.5
20240726,중앙선,도농,11507,10571,22078,11039
20240726,중앙선,양정,635,530,1165,582.5
20240726,중앙선,덕소,5593,5515,11108,5554
20240726,중앙선,도심,2473,1934,4407,2203.5
20240726,중앙선,팔당,751,797,1548,774
20240726,중앙선,운길산,645,633,1278,639
20240726,중앙선,양수,2217,2143,4360,2180
20240726,중앙선,신원,180,167,347,173.5
20240726,중앙선,국수,725,733,1458,729
20240726,중앙선,아신,557,569,1126,563
20240726,중앙선,오빈,292,312,604,302
20240726,중앙선,양평,3123,3487,6610,3305
20240726,중앙선,원덕,370,386,756,378
20240727,경부선,송탄,4825,4407,9232,4616
20240727,중앙선,도심,1641,1335,2976,1488
20240727,중앙선,덕소,4189,4208,8397,4198.5
20240727,중앙선,양정,461,385,846,423
20240727,중앙선,도농,7195,6932,14127,7063.5
20240727,중앙선,구리,10108,9968,20076,10038
20240727,중앙선,양원,1911,1789,3700,1850
20240727,중앙선,망우,6339,6240,12579,6289.5
20240727,중앙선,상봉,4929,4843,9772,4886
20240727,중앙선,중랑,4492,4208,8700,4350
20240727,중앙선,회기,19575,17956,37531,18765.5
20240727,장항선,신창(순천향대),1001,1007,2008,1004
20240727,장항선,온양온천,4664,4521,9185,4592.5
20240727,장항선,배방,1136,1091,2227,1113.5
20240727,장항선,탕정,1450,1297,2747,1373.5
20240727,장항선,아산,3312,3295,6607,3303.5
20240727,장항선,쌍용(나사렛대),1872,1715,3587,1793.5
20240727,장항선,봉명,839,759,1598,799
20240727,일산선,대화,10059,8481,18540,9270
20240727,일산선,주엽,7648,7431,15079,7539.5
20240727,일산선,정발산,6733,6791,13524,6762
20240727,일산선,마두,5236,5096,10332,5166
20240727,일산선,백석,7631,7678,15309,7654.5
